vehicle_id,type,ai,shockwave_factor,n_steps,condition,share,seed
f_normal.255,normal,40.510434071964575,0.032114028346632906,134,aggressive,0.2,2
f_normal.257,normal,33.252054454337404,0.029948968128347176,53,aggressive,0.2,2
f_normal.258,normal,28.641927178945178,0.08688798346975371,126,aggressive,0.2,2
f_normal.259,normal,33.986712324802575,0.03764023888025845,120,aggressive,0.2,2
f_normal.26,normal,38.82055713464343,0.0384785930032864,121,aggressive,0.2,2
f_normal.260,normal,28.048647482432276,0.11530273917958088,106,aggressive,0.2,2
f_normal.261,normal,28.305756062094872,0.11304388668925983,103,aggressive,0.2,2
f_normal.262,normal,33.906004477529784,0.03655438009367018,110,aggressive,0.2,2
f_normal.263,normal,30.04354467090055,0.03007840154581675,69,aggressive,0.2,2
f_normal.264,normal,26.97669300029087,0.030143931917202476,99,aggressive,0.2,2
f_normal.265,normal,27.259301040979775,0.05152932347349907,97,aggressive,0.2,2
f_normal.266,normal,34.006504441327365,0.025422174383925234,98,aggressive,0.2,2
f_normal.267,normal,33.092601589438125,0.028024608927929892,94,aggressive,0.2,2
f_normal.269,normal,33.07193561547966,0.04090227211866599,91,aggressive,0.2,2
f_normal.27,normal,29.930327098442373,0.14994624994473096,98,aggressive,0.2,2
f_normal.270,normal,26.555038009629342,0.03610463573343504,84,aggressive,0.2,2
f_normal.271,normal,32.02384972899575,0.04699313136534695,82,aggressive,0.2,2
f_normal.272,normal,20.945000001211955,0.14044887958234606,78,aggressive,0.2,2
f_normal.273,normal,27.21397400064465,0.025184446528944224,73,aggressive,0.2,2
f_normal.274,normal,28.699225049321612,0.019430386963260143,72,aggressive,0.2,2
f_normal.275,normal,32.56105121293006,0.039430703729299674,70,aggressive,0.2,2
f_normal.276,normal,29.199671189335522,0.01666371860009602,61,aggressive,0.2,2
f_normal.277,normal,29.33620096504317,0.013255444367472276,65,aggressive,0.2,2
f_normal.279,normal,30.280451030550253,0.03959287025079452,58,aggressive,0.2,2
f_normal.28,normal,26.961855847997015,0.04521488585129257,117,aggressive,0.2,2
f_normal.280,normal,34.4841562231762,0.050666699701827925,57,aggressive,0.2,2
f_normal.281,normal,34.537284226009,0.04581906822957938,50,aggressive,0.2,2
f_normal.284,normal,20.836888122008617,0.2003913794679069,42,aggressive,0.2,2
f_normal.285,normal,26.09926882243659,0.15131309490920747,26,aggressive,0.2,2
f_normal.286,normal,31.20556439796275,0.05958423193022715,29,aggressive,0.2,2
f_normal.287,normal,33.114474531625085,0.02364756153741251,30,aggressive,0.2,2
f_normal.289,normal,34.882869814704925,0.020876209161578046,26,aggressive,0.2,2
f_normal.29,normal,33.15152134613174,0.10428872437883507,101,aggressive,0.2,2
f_normal.3,normal,30.38950305551632,0.05485712192477555,23,aggressive,0.2,2
f_normal.30,normal,34.77017311431073,0.06943258868625006,78,aggressive,0.2,2
f_normal.31,normal,26.46601472137775,0.047330245468555375,127,aggressive,0.2,2
f_normal.32,normal,37.29104609887948,0.04512837326185958,134,aggressive,0.2,2
f_normal.33,normal,23.65258741182782,0.04852020905324852,95,aggressive,0.2,2
f_normal.34,normal,39.99702343536912,0.04358090027291552,138,aggressive,0.2,2
f_normal.35,normal,40.99335972086893,0.040624391826090046,140,aggressive,0.2,2
f_normal.36,normal,40.08946051697671,0.04396062615098393,146,aggressive,0.2,2
f_normal.37,normal,34.030838866194934,0.0614799274290639,154,aggressive,0.2,2
f_normal.38,normal,26.27445400718682,0.05176026161390609,153,aggressive,0.2,2
f_normal.39,normal,38.99399065706956,0.042704499279417295,151,aggressive,0.2,2
f_normal.4,normal,21.228115779749597,0.04195500404911676,29,aggressive,0.2,2
f_normal.40,normal,19.774022523981632,0.09823198827106029,106,aggressive,0.2,2
f_normal.41,normal,38.20234662171919,0.04146235285729272,172,aggressive,0.2,2
f_normal.42,normal,36.401974209326916,0.04685899125377854,168,aggressive,0.2,2
f_normal.43,normal,39.780405236318266,0.05092651714956803,157,aggressive,0.2,2
f_normal.44,normal,25.909632078090237,0.04710020836923652,143,aggressive,0.2,2
f_normal.45,normal,36.283819909567235,0.06835063724625724,199,aggressive,0.2,2
f_normal.46,normal,35.77493722147477,0.059104791333574616,196,aggressive,0.2,2
f_normal.47,normal,28.791254714648904,0.1532556843259668,181,aggressive,0.2,2
f_normal.48,normal,40.229546447904106,0.04321634840739381,203,aggressive,0.2,2
f_normal.49,normal,32.35271687483666,0.05395286020295545,61,aggressive,0.2,2
f_normal.5,normal,30.695229388875664,0.046540010538679635,33,aggressive,0.2,2
f_normal.50,normal,33.0423983547406,0.0680217679126601,184,aggressive,0.2,2
f_normal.51,normal,30.517641932744418,0.03548732385496705,211,aggressive,0.2,2
f_normal.52,normal,33.24920126046054,0.07502323582543531,186,aggressive,0.2,2
f_normal.53,normal,38.83706620636785,0.03328245021147704,217,aggressive,0.2,2
f_normal.54,normal,38.49716810364618,0.038785918811867916,224,aggressive,0.2,2
f_normal.55,normal,38.60190967104835,0.03403526797946351,220,aggressive,0.2,2
f_normal.56,normal,29.62812601178211,0.037481525621120865,236,aggressive,0.2,2
f_normal.57,normal,22.165347036966654,0.205537497929256,209,aggressive,0.2,2
f_normal.58,normal,26.28823001418783,0.033255066200831324,240,aggressive,0.2,2
f_normal.59,normal,25.425610127983703,0.03245345155308372,151,aggressive,0.2,2
f_normal.6,normal,31.185802889654674,0.044482401889908395,36,aggressive,0.2,2
f_normal.60,normal,37.4323515220288,0.0386033791265735,244,aggressive,0.2,2
f_normal.61,normal,35.35607726439243,0.03875841840813792,251,aggressive,0.2,2
f_normal.62,normal,38.02220094811758,0.03569907099831582,255,aggressive,0.2,2
f_normal.63,normal,21.32789757176534,0.1129846705950696,97,aggressive,0.2,2
f_normal.64,normal,38.27309124574161,0.03664401125800916,235,aggressive,0.2,2
f_normal.65,normal,37.67468109146665,0.037924129092531844,275,aggressive,0.2,2
f_normal.66,normal,26.981228191666183,0.04491460942584118,265,aggressive,0.2,2
f_normal.67,normal,39.14520965160711,0.032199655540656125,301,aggressive,0.2,2
f_normal.68,normal,38.19604339681469,0.04581256216948423,281,aggressive,0.2,2
f_normal.69,normal,38.63646773430695,0.033264623510813336,292,aggressive,0.2,2
f_normal.7,normal,20.921928416927432,0.04285259958631624,39,aggressive,0.2,2
f_normal.70,normal,22.62848458165505,0.06328007131701978,60,aggressive,0.2,2
f_normal.71,normal,31.769987427414723,0.03050023750271959,289,aggressive,0.2,2
f_normal.72,normal,23.602950536526,0.21072895527495722,269,aggressive,0.2,2
f_normal.73,normal,31.387943989515197,0.06184265315428324,190,aggressive,0.2,2
f_normal.74,normal,39.113939151491934,0.03829099529686632,300,aggressive,0.2,2
f_normal.75,normal,38.9276951531903,0.032168639968278595,300,aggressive,0.2,2
f_normal.76,normal,39.051004304824275,0.03110559911630825,299,aggressive,0.2,2
f_normal.77,normal,31.77387537049256,0.030559008523016764,301,aggressive,0.2,2
f_normal.78,normal,21.494867482116543,0.11704967575202375,263,aggressive,0.2,2
f_normal.79,normal,36.349743233269265,0.06412370735945279,178,aggressive,0.2,2
f_normal.8,normal,32.84137090753761,0.041805053210444656,42,aggressive,0.2,2
f_normal.80,normal,40.239252130390526,0.043143441741310226,301,aggressive,0.2,2
f_normal.81,normal,24.636627114430986,0.08517388592638923,268,aggressive,0.2,2
f_normal.82,normal,29.83648729364811,0.03904340831107052,83,aggressive,0.2,2
f_normal.83,normal,31.94044153293265,0.03375851795638588,305,aggressive,0.2,2
f_normal.84,normal,28.929306266817637,0.03465156807852085,307,aggressive,0.2,2
f_normal.85,normal,38.64992525623511,0.03383753784943353,284,aggressive,0.2,2
f_normal.86,normal,36.68113105715877,0.04611483560949897,314,aggressive,0.2,2
f_normal.87,normal,39.54676047007014,0.03616212368811141,314,aggressive,0.2,2
f_normal.88,normal,21.734883675711778,0.2561222879021747,166,aggressive,0.2,2
f_normal.89,normal,25.641257568741235,0.09100974975527268,260,aggressive,0.2,2
f_normal.9,normal,32.97721505869307,0.05328767643518535,50,aggressive,0.2,2
f_normal.90,normal,31.84829677846518,0.03107160242292278,316,aggressive,0.2,2
f_normal.91,normal,38.43593473367872,0.03714613053044884,317,aggressive,0.2,2
f_normal.92,normal,40.27798300876912,0.03843040972223793,270,aggressive,0.2,2
f_normal.93,normal,24.35879006467086,0.0851167752983581,61,aggressive,0.2,2
f_normal.94,normal,31.360413591843525,0.04451551641741391,318,aggressive,0.2,2
f_normal.95,normal,30.588227140986316,0.040486564146700404,312,aggressive,0.2,2
f_normal.96,normal,36.99206055843318,0.052959790069407986,320,aggressive,0.2,2
f_normal.97,normal,40.30546140700536,0.04156472123800001,326,aggressive,0.2,2
f_normal.98,normal,25.024386932833206,0.22027032167667804,265,aggressive,0.2,2
f_normal.99,normal,31.34085132553258,0.06707855725141397,252,aggressive,0.2,2
f_aggressive.10,aggressive,56.96108786758985,0.05557962387225802,65,aggressive,0.3,1
f_aggressive.100,aggressive,61.3027330575974,0.05086709643287938,95,aggressive,0.3,1
f_aggressive.101,aggressive,55.93439336635463,0.03441208296613075,60,aggressive,0.3,1
f_aggressive.102,aggressive,61.893057947655635,0.042053248628128446,76,aggressive,0.3,1
f_aggressive.103,aggressive,32.403213087229396,0.06027469140743659,49,aggressive,0.3,1
f_aggressive.104,aggressive,53.18013590046569,0.017331154478584816,54,aggressive,0.3,1
f_aggressive.106,aggressive,47.91122213135708,0.03609612766623636,42,aggressive,0.3,1
f_aggressive.107,aggressive,44.066484166746086,0.02371105169885253,30,aggressive,0.3,1
f_aggressive.11,aggressive,56.0330410307743,0.031518067296042826,76,aggressive,0.3,1
f_aggressive.12,aggressive,57.64784287000677,0.04837258507924096,85,aggressive,0.3,1
f_aggressive.13,aggressive,58.12498274166633,0.04659368878204898,87,aggressive,0.3,1
f_aggressive.14,aggressive,58.12466855054326,0.04352132786220652,85,aggressive,0.3,1
f_aggressive.15,aggressive,58.25176219336569,0.047956571174591726,113,aggressive,0.3,1
f_aggressive.16,aggressive,56.62108997292996,0.031055921482648925,119,aggressive,0.3,1
f_aggressive.17,aggressive,58.259451093850956,0.03478618516358596,143,aggressive,0.3,1
f_aggressive.18,aggressive,58.93705871633436,0.03602971601562902,155,aggressive,0.3,1
f_aggressive.19,aggressive,59.01450482454459,0.037900208463815095,167,aggressive,0.3,1
f_aggressive.20,aggressive,59.21371879208154,0.03739391859967356,179,aggressive,0.3,1
f_aggressive.21,aggressive,58.94654366897365,0.03475439564523764,193,aggressive,0.3,1
f_aggressive.22,aggressive,57.98757090349869,0.04854105052395428,202,aggressive,0.3,1
f_aggressive.23,aggressive,58.59963388786022,0.03785545784955539,120,aggressive,0.3,1
f_aggressive.24,aggressive,57.0339764164355,0.042097910472191566,224,aggressive,0.3,1
f_aggressive.25,aggressive,57.03020098743765,0.04021522191660454,223,aggressive,0.3,1
f_aggressive.26,aggressive,57.59563135997376,0.0340491592133805,222,aggressive,0.3,1
f_aggressive.27,aggressive,58.736723877267835,0.03685535378347211,241,aggressive,0.3,1
f_aggressive.28,aggressive,57.185865787069986,0.03532104555408948,212,aggressive,0.3,1
f_aggressive.29,aggressive,59.082427261810075,0.039120486337975165,244,aggressive,0.3,1
f_aggressive.30,aggressive,55.573804657114756,0.03633833078194606,235,aggressive,0.3,1
f_aggressive.31,aggressive,56.699776097683824,0.03738729217430529,210,aggressive,0.3,1
f_aggressive.32,aggressive,59.147021504394786,0.04623285611605373,232,aggressive,0.3,1
f_aggressive.33,aggressive,56.66266712255655,0.039157420333791125,205,aggressive,0.3,1
f_aggressive.34,aggressive,60.089767794828965,0.04326208036171329,270,aggressive,0.3,1
f_aggressive.35,aggressive,56.938895096541934,0.03442041590477423,250,aggressive,0.3,1
f_aggressive.36,aggressive,60.22684855752509,0.041503749822600806,272,aggressive,0.3,1
f_aggressive.37,aggressive,59.98649238481201,0.03295985275944473,251,aggressive,0.3,1
f_aggressive.38,aggressive,57.78516693251391,0.03584853139265162,270,aggressive,0.3,1
f_aggressive.39,aggressive,58.322843533438,0.03293499198145473,233,aggressive,0.3,1
f_aggressive.40,aggressive,58.10379620903196,0.03497854125903942,246,aggressive,0.3,1
f_aggressive.41,aggressive,59.711121200395645,0.034690769646568254,264,aggressive,0.3,1
f_aggressive.42,aggressive,59.89951398553369,0.03826805981748031,206,aggressive,0.3,1
f_aggressive.43,aggressive,60.23538771553413,0.0377781217898606,273,aggressive,0.3,1
f_aggressive.44,aggressive,59.282704376633596,0.03300514688484139,272,aggressive,0.3,1
f_aggressive.45,aggressive,58.65609937797474,0.04141057471112578,278,aggressive,0.3,1
f_aggressive.46,aggressive,59.27537464370677,0.03453571376357067,212,aggressive,0.3,1
f_aggressive.47,aggressive,59.780018032900045,0.0465211156235827,272,aggressive,0.3,1
f_aggressive.48,aggressive,59.76997248752031,0.034325254857702506,191,aggressive,0.3,1
f_aggressive.49,aggressive,59.20195605721994,0.03264636314852074,297,aggressive,0.3,1
f_aggressive.50,aggressive,61.1267960332809,0.05037479649229135,197,aggressive,0.3,1
f_aggressive.51,aggressive,58.93142726320222,0.05014411274984201,297,aggressive,0.3,1
f_aggressive.52,aggressive,59.73932076716756,0.04818779614065332,249,aggressive,0.3,1
f_aggressive.53,aggressive,60.71701686548373,0.04316874515075057,287,aggressive,0.3,1
f_aggressive.54,aggressive,62.407467132654546,0.03727921719206374,320,aggressive,0.3,1
f_aggressive.55,aggressive,50.84255443189783,0.07268000817370486,331,aggressive,0.3,1
f_aggressive.56,aggressive,63.09618715252055,0.03408903310281167,310,aggressive,0.3,1
f_aggressive.57,aggressive,62.652460848838814,0.033566394950248414,326,aggressive,0.3,1
f_aggressive.58,aggressive,64.38410483704715,0.04114092994517554,339,aggressive,0.3,1
f_aggressive.59,aggressive,63.92021281065037,0.04275384400722667,341,aggressive,0.3,1
f_aggressive.60,aggressive,62.19900451181711,0.043059100372786915,325,aggressive,0.3,1
f_aggressive.61,aggressive,62.131182124669785,0.03889902159563212,296,aggressive,0.3,1
f_aggressive.62,aggressive,63.92750817520923,0.05350306706865371,360,aggressive,0.3,1
f_aggressive.63,aggressive,62.90886011654146,0.05268812088869756,364,aggressive,0.3,1
f_aggressive.64,aggressive,63.29827811614742,0.04554688027055416,333,aggressive,0.3,1
f_aggressive.65,aggressive,64.80495859734809,0.04380130684929001,384,aggressive,0.3,1
f_aggressive.66,aggressive,65.08781597872284,0.04049848239513194,382,aggressive,0.3,1
f_aggressive.67,aggressive,65.0873278037398,0.036260311562708335,352,aggressive,0.3,1
f_aggressive.68,aggressive,64.89249268014038,0.027245437592337548,357,aggressive,0.3,1
f_aggressive.69,aggressive,66.06697023893582,0.03796171446888005,332,aggressive,0.3,1
f_aggressive.7,aggressive,57.023325538919906,0.04608377512695422,46,aggressive,0.3,1
f_aggressive.70,aggressive,63.43507499445872,0.034692972733571636,324,aggressive,0.3,1
f_aggressive.71,aggressive,66.5701447293327,0.02634123329400852,264,aggressive,0.3,1
f_aggressive.72,aggressive,66.14465188686842,0.01997179850438656,309,aggressive,0.3,1
f_aggressive.73,aggressive,66.29222519137055,0.029008345513303353,308,aggressive,0.3,1
f_aggressive.74,aggressive,66.03277856647499,0.027562379133070955,294,aggressive,0.3,1
f_aggressive.75,aggressive,64.78598055170191,0.03914851333223264,307,aggressive,0.3,1
f_aggressive.76,aggressive,65.46080558532687,0.040359229572207306,298,aggressive,0.3,1
f_aggressive.77,aggressive,68.0254807812082,0.024168956586900468,195,aggressive,0.3,1
f_aggressive.78,aggressive,65.19132534547174,0.040940603152973806,272,aggressive,0.3,1
f_aggressive.79,aggressive,64.6753588285513,0.03657770749976568,258,aggressive,0.3,1
f_aggressive.8,aggressive,56.700904405197406,0.04923804260665383,47,aggressive,0.3,1
f_aggressive.80,aggressive,64.44422681354993,0.025507041470330966,231,aggressive,0.3,1
f_aggressive.81,aggressive,65.09242481465897,0.0414343611298526,237,aggressive,0.3,1
f_aggressive.82,aggressive,63.71580532380796,0.019765456561795004,159,aggressive,0.3,1
f_aggressive.83,aggressive,65.29169888995155,0.0299806144893564,212,aggressive,0.3,1
f_aggressive.84,aggressive,64.1262094475134,0.04611990240325867,183,aggressive,0.3,1
f_aggressive.85,aggressive,65.31431120304678,0.031093292224253416,215,aggressive,0.3,1
f_aggressive.86,aggressive,61.51841079882839,0.033580355502258886,209,aggressive,0.3,1
f_aggressive.87,aggressive,61.735065923846584,0.019186105598213057,177,aggressive,0.3,1
f_aggressive.88,aggressive,62.987270225245446,0.03719108060537868,188,aggressive,0.3,1
f_aggressive.89,aggressive,60.09279830180782,0.03733807597962343,189,aggressive,0.3,1
f_aggressive.9,aggressive,56.88346734630368,0.039001551634573584,58,aggressive,0.3,1
f_aggressive.90,aggressive,62.35872436116681,0.023285100936838825,136,aggressive,0.3,1
f_aggressive.91,aggressive,61.11419272929472,0.04224284203088802,169,aggressive,0.3,1
f_aggressive.92,aggressive,61.908438821184326,0.01964615826759231,104,aggressive,0.3,1
f_aggressive.93,aggressive,60.62234437339668,0.02638675168654458,143,aggressive,0.3,1
f_aggressive.94,aggressive,59.43695927573475,0.02320119714629418,83,aggressive,0.3,1
f_aggressive.95,aggressive,58.39708640811951,0.027168359781342973,107,aggressive,0.3,1
f_aggressive.96,aggressive,58.7012571309843,0.027042169817214464,127,aggressive,0.3,1
f_aggressive.97,aggressive,58.29406213694576,0.023451926849240384,59,aggressive,0.3,1
f_aggressive.98,aggressive,56.987281908786336,0.02784435581328481,60,aggressive,0.3,1
f_aggressive.99,aggressive,42.66755525000047,0.06607150727717843,24,aggressive,0.3,1
f_normal.100,normal,23.091620402263647,0.05134956847079735,64,aggressive,0.3,1
f_normal.101,normal,29.63707824525784,0.05808038044048298,277,aggressive,0.3,1
f_normal.102,normal,30.784157741804087,0.04020306493604309,279,aggressive,0.3,1
f_normal.103,normal,31.15558716943582,0.04304125862817498,277,aggressive,0.3,1
f_normal.104,normal,24.31526886238891,0.1904699697992917,255,aggressive,0.3,1
f_normal.105,normal,27.94753442976553,0.03508192669596792,280,aggressive,0.3,1
f_normal.106,normal,33.05597150693344,0.05671683703012906,252,aggressive,0.3,1
f_normal.107,normal,38.34089272295181,0.04226693243451613,280,aggressive,0.3,1
f_normal.108,normal,27.147660425996087,0.0637464630292772,204,aggressive,0.3,1
f_normal.109,normal,34.949287248586515,0.04664901742290575,280,aggressive,0.3,1
f_normal.11,normal,30.764334483721825,0.03728935985507275,36,aggressive,0.3,1
f_normal.110,normal,31.189716671469835,0.05115997969789833,72,aggressive,0.3,1
f_normal.111,normal,23.125171153956757,0.10554884505974199,54,aggressive,0.3,1
f_normal.112,normal,37.8803131376508,0.03806288835276867,283,aggressive,0.3,1
f_normal.113,normal,30.864719461898392,0.053995132602300495,281,aggressive,0.3,1
f_normal.114,normal,37.82805138340978,0.05109578353243631,286,aggressive,0.3,1
f_normal.115,normal,22.676932809618826,0.21112330437817475,251,aggressive,0.3,1
f_normal.116,normal,29.463048774530137,0.044161391362605586,298,aggressive,0.3,1
f_normal.117,normal,30.25971208050542,0.08191730346939853,297,aggressive,0.3,1
f_normal.118,normal,28.421282472615783,0.05687454792477816,252,aggressive,0.3,1
f_normal.119,normal,36.679435916716066,0.049745460473344306,300,aggressive,0.3,1
f_normal.120,normal,28.359299793221393,0.06996475560510951,243,aggressive,0.3,1
f_normal.121,normal,34.44881193338654,0.05591925345029751,315,aggressive,0.3,1
f_normal.122,normal,41.73298920658955,0.04616593077591629,318,aggressive,0.3,1
f_normal.123,normal,26.578251774858,0.06899741469647051,256,aggressive,0.3,1
f_normal.124,normal,26.19917626647846,0.07358622007341534,255,aggressive,0.3,1
f_normal.125,normal,36.00215190665612,0.04152254216340104,328,aggressive,0.3,1
f_normal.126,normal,36.023940274983026,0.07286405730876509,83,aggressive,0.3,1
f_normal.127,normal,42.81867725484278,0.038188141306581255,335,aggressive,0.3,1
f_normal.128,normal,35.67028712581002,0.037629991606648976,333,aggressive,0.3,1
f_normal.129,normal,38.836925716603915,0.046327764231800225,340,aggressive,0.3,1
f_normal.130,normal,34.30038460038345,0.10637526889750941,262,aggressive,0.3,1
f_normal.131,normal,22.527424963547656,0.1758407157620909,259,aggressive,0.3,1
f_normal.132,normal,35.50509139284189,0.04132011084187664,336,aggressive,0.3,1
f_normal.133,normal,38.52419656007479,0.1260766665140756,81,aggressive,0.3,1
f_normal.134,normal,36.96647599828381,0.07331251530364048,281,aggressive,0.3,1
f_normal.135,normal,36.94432522438844,0.03542859230563144,335,aggressive,0.3,1
f_normal.136,normal,43.784429803779,0.04588648082575517,339,aggressive,0.3,1
f_normal.137,normal,36.33928027697725,0.04810038700343402,343,aggressive,0.3,1
f_normal.138,normal,37.40196160189463,0.03808747660072372,351,aggressive,0.3,1
f_normal.139,normal,23.041730476272768,0.24385291499434972,223,aggressive,0.3,1
f_normal.14,normal,23.156542892000825,0.0571862383527626,53,aggressive,0.3,1
f_normal.140,normal,34.832475777238834,0.12882003380444912,44,aggressive,0.3,1
f_normal.141,normal,47.76849570472938,0.05040158018762147,240,aggressive,0.3,1
f_normal.142,normal,24.36853294469413,0.06586642150683909,255,aggressive,0.3,1
f_normal.143,normal,41.17945375202334,0.09613430974076102,379,aggressive,0.3,1
f_normal.144,normal,39.32811516820212,0.10667697937140612,369,aggressive,0.3,1
f_normal.145,normal,40.591128693571235,0.04540034386708214,360,aggressive,0.3,1
f_normal.146,normal,45.55741563897111,0.03603210404307379,378,aggressive,0.3,1
f_normal.147,normal,44.6482259157465,0.03480829619870801,383,aggressive,0.3,1
f_normal.148,normal,45.209308024615574,0.03987174781575379,381,aggressive,0.3,1
f_normal.149,normal,45.89269503043424,0.04929888270760295,365,aggressive,0.3,1
f_normal.150,normal,47.024534441343434,0.037503493315170576,388,aggressive,0.3,1
f_normal.151,normal,32.83962830545662,0.07146994167816498,234,aggressive,0.3,1
f_normal.152,normal,22.54399750876227,0.14802556039821213,266,aggressive,0.3,1
f_normal.153,normal,47.356498613093734,0.04292609015155893,387,aggressive,0.3,1
f_normal.154,normal,31.383089948126234,0.06834876997814819,264,aggressive,0.3,1
f_normal.155,normal,42.854541056416764,0.03183002253814929,338,aggressive,0.3,1
f_normal.156,normal,36.0222714295231,0.055766226821872114,260,aggressive,0.3,1
f_normal.157,normal,23.575175939816468,0.07463784530578377,280,aggressive,0.3,1
f_normal.158,normal,46.9065332345724,0.04096248495524739,369,aggressive,0.3,1
f_normal.159,normal,32.72246414872207,0.08713885406351071,175,aggressive,0.3,1
f_normal.16,normal,30.608118278877782,0.04056491624808326,56,aggressive,0.3,1
f_normal.160,normal,41.61239047404614,0.0410649750942252,364,aggressive,0.3,1
f_normal.161,normal,47.43513897077998,0.04165663889486413,347,aggressive,0.3,1
f_normal.162,normal,41.23535619123406,0.045388716985550456,358,aggressive,0.3,1
f_normal.163,normal,28.504067815637242,0.08130586625505384,265,aggressive,0.3,1
f_normal.164,normal,43.356028974483515,0.03670752087547538,344,aggressive,0.3,1
f_normal.165,normal,26.956968632229266,0.059338088736848114,263,aggressive,0.3,1
f_normal.166,normal,49.24844092101989,0.024961166876734157,306,aggressive,0.3,1
f_normal.167,normal,34.900282661132735,0.06645637306921737,155,aggressive,0.3,1
f_normal.168,normal,43.29043022418023,0.03970103391504497,338,aggressive,0.3,1
f_normal.169,normal,22.98408472464675,0.07416607073839318,176,aggressive,0.3,1
f_normal.17,normal,30.493204071029552,0.032774957213218145,36,aggressive,0.3,1
f_normal.170,normal,43.74622372154529,0.027976709219363783,329,aggressive,0.3,1
f_normal.171,normal,46.160993065587526,0.03537139054562014,325,aggressive,0.3,1
f_normal.172,normal,24.865071760454057,0.09824932711279141,262,aggressive,0.3,1
f_normal.173,normal,21.962958707655346,0.07975901693015994,279,aggressive,0.3,1
f_normal.174,normal,43.086493320977134,0.03161837818902988,312,aggressive,0.3,1
f_normal.175,normal,36.46229174929517,0.06553912883672591,263,aggressive,0.3,1
f_normal.176,normal,38.21051301549351,0.050118897659079925,274,aggressive,0.3,1
f_normal.177,normal,29.183999841167843,0.05369744161197287,174,aggressive,0.3,1
f_normal.178,normal,43.26870345137095,0.03648200627853839,295,aggressive,0.3,1
f_normal.179,normal,45.99188491555263,0.025595935883140904,173,aggressive,0.3,1
f_normal.18,normal,31.234692424605132,0.0499918855567742,39,aggressive,0.3,1
f_normal.180,normal,44.59018656708055,0.05845845914978774,289,aggressive,0.3,1
f_normal.181,normal,47.30820645197115,0.03217842615797066,286,aggressive,0.3,1
f_normal.182,normal,46.982066806990225,0.04328012961656165,285,aggressive,0.3,1
f_normal.183,normal,43.48071134778358,0.06973431439231645,257,aggressive,0.3,1
f_normal.184,normal,47.735070597309836,0.029591982321383003,270,aggressive,0.3,1
f_normal.185,normal,49.26101817954358,0.025742931718136217,262,aggressive,0.3,1
f_normal.186,normal,47.47437541419867,0.02384158167764651,184,aggressive,0.3,1
f_normal.187,normal,47.85546695559599,0.023039098173054783,209,aggressive,0.3,1
f_normal.188,normal,43.91703594742989,0.03697457747137693,262,aggressive,0.3,1
f_normal.189,normal,22.765536727871797,0.22018153683982455,235,aggressive,0.3,1
f_normal.19,normal,32.98195409063715,0.04638519500773121,60,aggressive,0.3,1
f_normal.190,normal,44.17307295851408,0.03883522911972968,253,aggressive,0.3,1
f_normal.191,normal,28.245641713355386,0.09108130777987244,49,aggressive,0.3,1
f_normal.192,normal,43.875976916424904,0.027816246097843878,146,aggressive,0.3,1
f_normal.193,normal,39.65060605544047,0.045153372296221864,243,aggressive,0.3,1
f_normal.194,normal,39.94565728989519,0.026805313757941013,230,aggressive,0.3,1
f_normal.195,normal,45.124672064361775,0.03810873115885097,239,aggressive,0.3,1
f_normal.196,normal,23.602544388523278,0.1465660107975268,121,aggressive,0.3,1
f_normal.197,normal,42.31534283679612,0.03380098729976812,172,aggressive,0.3,1
f_normal.198,normal,45.45148443866813,0.04384770353353672,227,aggressive,0.3,1
f_normal.199,normal,36.71043690180783,0.03071041225320235,219,aggressive,0.3,1
f_normal.20,normal,32.95591265325527,0.051827712872125564,46,aggressive,0.3,1
f_normal.200,normal,42.39218062016142,0.02893413872632816,217,aggressive,0.3,1
f_normal.201,normal,22.087567214604,0.27415785612193583,194,aggressive,0.3,1
f_normal.202,normal,38.00161893864662,0.020996809407614156,202,aggressive,0.3,1
f_normal.204,normal,19.315244826521205,0.24171078492055836,202,aggressive,0.3,1
f_normal.205,normal,42.66767748433834,0.022893630441824013,147,aggressive,0.3,1
f_normal.206,normal,34.71232879136092,0.03359250692271859,193,aggressive,0.3,1
f_normal.207,normal,39.42635826949027,0.04515921916507551,193,aggressive,0.3,1
f_normal.208,normal,34.16197203073545,0.03688340383186836,172,aggressive,0.3,1
f_normal.209,normal,34.0689040178155,0.030367760406987823,183,aggressive,0.3,1
f_normal.21,normal,20.769036208613244,0.05820472843042506,73,aggressive,0.3,1
f_normal.211,normal,37.48921021136269,0.018813526430792517,161,aggressive,0.3,1
f_normal.212,normal,32.412931497788236,0.022926967818382826,70,aggressive,0.3,1
f_normal.213,normal,40.851796109146306,0.0298860418361151,172,aggressive,0.3,1
f_normal.214,normal,18.889855582911192,0.22835199122769803,151,aggressive,0.3,1
f_normal.215,normal,35.255592803862406,0.033259619394178215,162,aggressive,0.3,1
f_normal.216,normal,42.329927621385686,0.03945126187884588,158,aggressive,0.3,1
f_normal.217,normal,31.801295747637997,0.019556455215715588,156,aggressive,0.3,1
f_normal.218,normal,28.24384681313308,0.053531034958457256,92,aggressive,0.3,1
f_normal.219,normal,35.027780704459865,0.04014512448274853,151,aggressive,0.3,1
f_normal.22,normal,20.132938410241174,0.0613112452211663,96,aggressive,0.3,1
f_normal.220,normal,24.352326537204487,0.059453782950560634,129,aggressive,0.3,1
f_normal.221,normal,29.398309074001418,0.05659669909234772,143,aggressive,0.3,1
