environment,metric_1,metric_2,metric_3,metric_4,ground_truth
weather,0.838352904049016,0.6542299779998744,0.11017196145578914,0.967739954659086,1.0
highway,0.2013991027938874,0.479512087986483,0.6134018465221711,0.05233427332750129,0.8
urban,0.4860441984846542,0.664100671147891,0.26402372450189965,0.290832440739677,1.0
weather,0.720333369165993,0.9182850353799578,0.16321618464112664,0.19127737103739706,1.0
highway,0.7876768403357541,0.15551833363016848,0.3268932630556065,0.002159678477902394,0.0
urban,0.5718975224589538,0.9074631763464255,0.061240708425148616,0.160210833961397,1.0
weather,0.5839265391977413,0.08243327201899076,0.30626093468207327,0.06979948489474974,0.0
highway,0.32450664916894734,0.47256122437244347,0.28266736054115904,0.0921737470539304,0.2
urban,0.5271472942991805,0.7639631963256179,0.0025394064878636047,0.2753275927905482,0.0
weather,0.6262592746624267,0.6690535153169479,0.050513389033827585,0.9457764972463472,0.0
highway,0.4716631827851603,0.28581384668058274,0.046402886015125655,0.12479190188640286,0.8
urban,0.753813712978369,0.21905917305988332,0.2215199883175804,0.1853439583767859,1.0
weather,0.6556294121143175,0.2392588627514639,0.11221112874216038,0.8204690163608535,0.9
highway,0.822760243032332,0.2591619615199117,0.46180648156201864,0.06288682116228109,0.0
urban,0.7370635176441752,0.070101480267442,0.4322706707910418,0.14986993901277984,0.7
weather,0.7111218170152859,0.05196609813118025,0.3438991222740268,0.45825331476504794,1.0
highway,0.2759282979500629,0.452480940084957,0.8178506634148325,0.0692532083069497,0.0
urban,0.7497257467835433,0.0968187309872186,0.2380283510755309,0.29750584211782066,1.0
weather,0.4560995266625917,0.39777335153103965,0.1298821337033056,0.9814475954291293,0.0
highway,0.7800840237349648,0.3856124076452018,0.22810037790238513,0.18444466363097203,0.8
urban,0.17578381583038183,0.14493252710950055,0.12738379316431003,0.2743578461406168,0.7
weather,0.4864050355361782,0.5049328040894001,0.07056476417115447,0.8127329043046794,0.9
highway,0.26303617753893027,0.11227973463444818,0.4655056665274797,0.05301783375040723,0.8
urban,0.36901773241117275,0.13551687356075404,0.2591998133165326,0.0337827688047662,0.0
weather,0.29334862667008954,0.490694345926984,0.17544457437585748,0.7603116511044239,1.0
highway,0.794662892397889,0.22815841027548117,0.1707682600033369,0.05344197909721482,1.0
urban,0.8542580615539395,0.7816354454432105,0.0517564735030655,0.03222429763086656,0.0
weather,0.9377046153793677,0.9122545611011557,0.37843024722753255,0.24471559702370094,0.9
highway,0.5407575018873564,0.48398489838497777,0.2551822287742307,0.17169405051965259,0.2
urban,0.1100177211275436,0.9474279980597932,0.211679013675393,0.0027930872287061036,0.0
weather,0.7646435726141122,0.28468776154427167,0.355043331797582,0.36785069460745845,0.0
highway,0.613170360743117,0.43440054790891014,0.6619015764719286,0.08680977369563614,1.0
urban,0.7795528687952618,0.022449248431324675,0.29994289402638735,0.2086232012909173,0.0
weather,0.0470611978769474,0.6685466951139853,0.34510831098369027,0.16290265447739405,1.0
highway,0.3224498097106496,0.2201108631280826,0.8332096879578015,0.1858815132140414,0.8
urban,0.32066275473643224,0.5523380134555028,0.025253735416141065,0.01316432651062308,1.0
weather,0.9249769482350347,0.7856691498778192,0.1303118174982473,0.8170004834976307,0.1
highway,0.00040154402533987277,0.4029455845984271,0.07924960612992882,0.03829792298162389,0.2
urban,0.4479536971811856,0.4456388008221619,0.44782207653191747,0.03784592888634503,1.0
weather,0.6415796812433943,0.02343295536738821,0.1720703633777253,0.8750086997439702,0.1
highway,0.4315843291175092,0.3818015335440068,0.9925977185816602,0.13180693621980027,0.0
urban,0.053576559607407925,0.14049900979551733,0.3112746981065569,0.06234715243765074,0.3
weather,0.856612336224926,0.9276745414995192,0.3799316821945463,0.5548257965033062,1.0
highway,0.7223735076327985,0.03899693320470454,0.10613001930901944,0.09855626917299115,1.0
urban,0.5876847503950108,0.895792872894706,0.32659359457890624,0.10471572733846542,0.3
weather,0.639386421454098,0.12903640888942491,0.17212657121695638,0.27470503280714365,0.0
highway,0.6699699240966567,0.03599040923166086,0.25668059165026347,0.1427801866793196,0.2
urban,0.7892906546771047,0.03121356033874756,0.4834327751466968,0.1579784827769368,1.0
weather,0.264012846071893,0.005398542183677413,0.26740196046039316,0.9726266044325526,1.0
highway,0.654907123147859,0.22136796385322915,0.9489162181887151,0.049199948061359036,0.0
urban,0.607695903497608,0.4026712082539978,0.10392186070982451,0.24402206806940388,0.3
weather,0.21456482009284983,0.7381507548416897,0.07565547853069604,0.5734917638909767,1.0
highway,0.5536778335394333,0.0941925046674365,0.056246694315172485,0.016141690838797195,0.0
urban,0.23405777501749914,0.049781001523043766,0.1342500380987477,0.19627073398359537,0.7
weather,0.14265435147316208,0.5090818285664711,0.3318782737668256,0.3498033545115794,0.0
highway,0.5125762159242117,0.13388715730205875,0.4549507768419997,0.09415699940254146,0.8
urban,0.7773325140821933,0.5566820526817535,0.32287964613065295,0.004055181509916017,1.0
weather,0.5444613321491686,0.16844055113191525,0.3041858425104267,0.9849291084414916,0.0
highway,0.7167185857676419,0.3529952014809967,0.2341990597880902,0.05392687984384084,1.0
urban,0.540610994324729,0.8496001749824581,0.24006746981918659,0.11196221073153806,0.0
weather,0.8556436641449466,0.5146695240518275,0.04228024155172028,0.6940723335309844,0.1
highway,0.6332689173374889,0.04974811309031907,0.6041739381725918,0.024192132447698467,0.8
urban,0.1636084208437122,0.3627671331374759,0.12549360315803537,0.20503034611617513,0.7
weather,0.4309830628472584,0.17478671504515797,0.39484003436964665,0.5611502124351744,0.1
highway,0.6189351627634337,0.1414429548931826,0.8948692007055198,0.0048412088845059655,0.2
urban,0.4238081851735742,0.649863921702575,0.012348648843055643,0.24307773915518607,0.7
weather,0.5599936714635579,0.738928296130955,0.32504505563526875,0.12857957851166912,0.1
highway,0.686024223935891,0.12495086081844492,0.06560076494502953,0.13812306247732728,0.8
urban,0.4690400466659629,0.5044247460634369,0.29253890818660805,0.1539510048991693,0.7
weather,0.9706680277938705,0.17571524583682585,0.23884664800620137,0.4241850557459762,0.9
highway,0.35579312782099304,0.2580674023372489,0.30483816925626694,0.13758201829106487,0.8
urban,0.30476091279732576,0.18180846566694975,0.04295519410141024,0.21423574227747477,1.0
weather,0.4438559911405694,0.18801571719628896,0.26125469331674217,0.1484831830052844,0.0
highway,0.3677085081275432,0.05030998861129504,0.3096318100028458,0.1327468721387877,1.0
urban,0.7029917261468195,0.21612599834876223,0.09170267430486984,0.129498064243135,0.7
weather,0.023047088406607408,0.8967465499077446,0.08428266602996248,0.22753387693646332,0.0
highway,0.03517463153159661,0.4559107968183714,0.775331929885916,0.09014121165007714,0.2
urban,0.6447567265900929,0.33966062048144274,0.3539739133505945,0.1672274234010426,0.7
weather,0.1682110924335416,0.8335741096457367,0.07804352800968402,0.892611328044147,0.1
highway,0.2678735828174408,0.30200249886975006,0.8713335923402825,0.19978093995261537,1.0
urban,0.983731853997006,0.9607147516698173,0.16024344882777364,0.29888904127356775,0.3
weather,0.36727770128070925,0.9138145226249442,0.1473181870622838,0.3734445911454355,0.0
highway,0.8684761512027696,0.41721455995287116,0.8330062152010861,0.139634772142981,0.0
urban,0.8179041768324394,0.038363861355701134,0.4353985861690566,0.15382496993817887,0.3
weather,0.6988336704460328,0.8538659935252035,0.05606617335309214,0.5441831489768018,0.0
highway,0.4467395253113928,0.1714832598500391,0.1382455656340571,0.08789307487168843,0.8
urban,0.71645298155879,0.24962470441058338,0.43885648034846975,0.24394499650914422,1.0
weather,0.5992775178235918,0.807477935651909,0.04374236124379154,0.3972912929459057,0.0
highway,0.17025915212543596,0.13585375942704647,0.2127269661302731,0.12071715753164113,0.0
urban,0.8503177081575989,0.21285008603835742,0.33437662722490685,0.16286343970824155,0.3
weather,0.9715163568041392,0.27623894162314355,0.3169563101435255,0.22523990233524627,0.0
highway,0.41499775837075425,0.16347105012734747,0.6066893231978858,0.18608972010900623,1.0
urban,0.22436917569848602,0.49384919570810026,0.4808010127874394,0.23089264916509633,0.3
weather,0.8205764393338497,0.28524434230676654,0.09568443521368751,0.7869757993812009,0.9
highway,0.32460879809694465,0.3605796341069386,0.6577887800361861,0.1918224583992588,0.2
urban,0.35484572343065823,0.6126843446746072,0.29268771139547817,0.16428483019612414,0.0
weather,0.42750570371336616,0.2722405425060447,0.15366430318138502,0.8359354900165079,0.1
highway,0.5001979355227852,0.42022137527301007,0.7012933420883841,0.15780812084040943,1.0
urban,0.8267424285758564,0.8307673885947606,0.146207541942124,0.26246917037937784,0.7
weather,0.5909160928272268,0.9892166834205861,0.06673188198010514,0.046684819899273755,1.0
highway,0.23842717895348364,0.4709082500250779,0.6037442885632565,0.021053032496085058,0.2
urban,0.408927235756672,0.6619698394506341,0.23242739040663535,0.18917660919256304,0.0
weather,0.6756440638648885,0.5425754525355801,0.09321785130674898,0.5736278579429078,1.0
highway,0.7355207057935812,0.33189581197072204,0.11338709555257254,0.14412325813274302,0.8
urban,0.39258775036111127,0.34202266424798167,0.4161195533542208,0.08243934323037017,1.0
weather,0.03769739042267062,0.36716962569502265,0.21691999024843167,0.14810079862712744,0.1
highway,0.298039332094451,0.2060482843540573,0.22377838627097624,0.1865072171604448,0.8
urban,0.9166431026939161,0.7054966519346239,0.335889635127433,0.11830234390519928,0.0
weather,0.6759924897563402,0.7056593338739465,0.19569196008184517,0.3829373822916171,1.0
highway,0.7306790115283902,0.2609311476660894,0.07417619559431221,0.03840325019358977,0.8
urban,0.04783881250703881,0.8501719452050476,0.4987912964729862,0.2660826332648602,0.3
weather,0.2094067139499336,0.01177987628664201,0.3989691756214217,0.28107388544511314,1.0
highway,0.17603968215497068,0.39326294355179564,0.3125436522367222,0.1828883458974677,0.0
urban,0.6702539760443592,0.1879035887984165,0.3123976993593626,0.10093510554525305,0.7
weather,0.6025113635747287,0.29582271858186315,0.3552836772856596,0.8406036227731919,0.1
highway,0.24527930497436734,0.22420392050796645,0.32053616680649555,0.1488838507626652,1.0
urban,0.961631256625307,0.18949014589960422,0.338194689027455,0.02768070136882883,0.7
weather,0.6906227420813416,0.5134344971258201,0.26024260930084137,0.889687412571665,0.0
highway,0.40610998050255787,0.05633676331739501,0.5768832749769458,0.008190306429895955,1.0
urban,0.32558113251901144,0.9835972997387742,0.333675581525198,0.013154055748988968,0.3
weather,0.10452788787569423,0.12874720287571306,0.22280272252525146,0.8939726684244292,0.0
highway,0.33269017969267,0.21914930401658295,0.26269330988000517,0.032943549388596186,1.0
urban,0.640193868537032,0.11988803148384541,0.24176103368248575,0.2056321567113874,1.0
weather,0.07222934827247784,0.14745300926617955,0.02929824164295605,0.8123173327141189,0.9
highway,0.8079380300142834,0.09492633013548457,0.1101721202536331,0.14425745379476534,0.0
urban,0.642278163507115,0.03836155478797465,0.3107322113283923,0.23336331166106314,0.0
weather,0.31659806041056904,0.6712215563463176,0.012578382023579016,0.7264967463374227,0.1
highway,0.8709675998625426,0.17116704123049536,0.7697723073855856,0.11227116483786759,0.2
urban,0.9743049631104774,0.9863281735601263,0.256302526510794,0.28028093743916305,0.0
weather,0.9646904788284609,0.07356335421576565,0.021373840956406865,0.9375503374073385,0.9
highway,0.5796324582018182,0.2777625340313598,0.7396216846529949,0.09984858150495496,0.2
urban,0.7472246450885869,0.311703321492812,0.1531196226142002,0.25135241427165556,0.3
weather,0.7383512771211947,0.14152120244996014,0.35298807797725423,0.5823955084085031,0.0
highway,0.6781225015366464,0.2072149062335183,0.6895342089054152,0.06879592726327403,1.0
urban,0.7112658247104531,0.09998524748377668,0.016772935706078906,0.16811968614598283,1.0
weather,0.04916082915504816,0.03105687603515561,0.22167250217951953,0.7620327210390511,0.9
highway,0.01585354537356698,0.04599225533539997,0.32668902253174836,0.08743440991203544,0.2
urban,0.44727296815712203,0.07237639319412248,0.4770658207855363,0.06697662032080827,0.3
weather,0.14214085359791773,0.6397752015704224,0.021873848301346224,0.4073822791191404,0.0
highway,0.005348988694222845,0.37411940309045005,0.9030506531025154,0.027944113395790816,1.0
urban,0.4215542482180342,0.7075354377454437,0.2313439158439135,0.24194878383157356,0.3
weather,0.14112611829932187,0.0007895110932187865,0.3240560362981845,0.08757456298623822,0.1
highway,0.5638670318917666,0.25822217095141076,0.7269779195284309,0.11596684765621808,1.0
urban,0.603755143837613,0.16393172095320274,0.367976780257589,0.09036938843817245,1.0
weather,0.3773876249747763,0.44475589820201256,0.018573462193124925,0.013733188082578285,0.1
highway,0.6623718599127535,0.07914152534968683,0.6881176592063503,0.025637614562092348,1.0
urban,0.5193976852834676,0.5650325249759498,0.33484198623163625,0.28841474104311454,0.3
weather,0.8918202114066128,0.19644131522278585,0.24553837800308972,0.08771764171996432,0.9
highway,0.9362403878072032,0.4333456741996975,0.9825789229922046,0.1055668075122548,0.2
urban,0.378024949434402,0.10294614470028618,0.3595114102168005,0.15116663903738206,0.0
weather,0.8579170722435677,0.29854792598216395,0.36949725250665943,0.2298063414226651,0.1
highway,0.34104787283062354,0.40165228675901676,0.8972984957497385,0.1036436631271855,0.2
urban,0.6324722024114774,0.2882958045542563,0.31922753532607184,0.08604472416210936,0.7
weather,0.48921624868809066,0.3419344935747266,0.3696873739370641,0.024390993110096737,0.0
highway,0.391967740274463,0.13180271990344072,0.9546401607162314,0.12071624942461252,0.8
urban,0.7271311968819275,0.0007168587065797816,0.46842671504550765,0.04935761171784372,1.0
weather,0.18657849925364134,0.26935970066353776,0.3202655766101245,0.4538686199959361,0.1
highway,0.31521673737728606,0.05765054516952467,0.10699126117462332,0.14389199353399437,0.2
urban,0.506456377036514,0.8444023431905322,0.11961160683292898,0.1245641270052992,0.7
weather,0.10339493663004151,0.43150811984764237,0.09196734834465303,0.5159458785254234,1.0
highway,0.6243726979236103,0.3266447704506813,0.07036810790602932,0.1262068351424098,0.2
urban,0.38114688203473557,0.41185228314449696,0.363789661067472,0.13549169865565136,0.3
weather,0.9295830945975689,0.1842198992963593,0.17474401462285064,0.3923821009327213,1.0
highway,0.200469047766359,0.20673288335508005,0.20620271590177885,0.1753120981577435,0.8
urban,0.6618783880446912,0.2074694380588772,0.4529250960493978,0.2515647621074379,0.3
weather,0.8690990687247285,0.5683191510779255,0.17580311217902073,0.06724063405203662,0.1
highway,0.680237753843783,0.4212284930592068,0.22847157591702372,0.17328548057975124,0.2
urban,0.11846170509448184,0.01363984583588107,0.1516097733592956,0.20939714144933774,0.7
weather,0.8365523911696138,0.5123003609154665,0.05409647649860055,0.5709915713259784,0.9
highway,0.2313487132001505,0.06818555251472919,0.19668855823121312,0.01106647743266922,1.0
urban,0.014515094527608796,0.5748390378598749,0.20113738371571677,0.11239476570444862,1.0
weather,0.19371705077629786,0.3458285703095939,0.1431364634566133,0.00845149606246054,1.0
highway,0.7764868813156668,0.37457891158826584,0.32877428749259074,0.12217201670337008,0.8
urban,0.5435955749112921,0.6537779229561563,0.1935250059674435,0.19416668501935663,1.0
weather,0.41598960797524165,0.746670964786637,0.03752874895817726,0.5125839031325105,0.9
highway,0.10466063390789626,0.4113239635969447,0.2100473372920696,0.07881672970200637,0.8
urban,0.48180344253894136,0.5712139096147976,0.4127654116733747,0.08257083177933673,0.7
weather,0.44153401037889695,0.4906135758981991,0.3395070341125257,0.7060581146380308,0.0
highway,0.3991093505747292,0.20771950812983042,0.40796260220572644,0.06491082194618523,0.8
urban,0.26911975263801036,0.8031330889362459,0.02207278104372773,0.297627656108646,1.0
weather,0.2923030465548375,0.8110872462002584,0.03503022936646989,0.8056753790427041,1.0
highway,0.41291118958921325,0.26874687683661724,0.04929966240916994,0.00046949477349063075,1.0
urban,0.7689801952286295,0.44676983446825214,0.2364128124481512,0.19307286682194605,0.3
weather,0.6478370386082265,0.7120719922479305,0.07138026963934992,0.07958814737204245,0.9
highway,0.31410981908937075,0.3167320596178863,0.1058003594241399,0.12570880617577224,1.0
urban,0.16883360665257008,0.8218014592542003,0.38462527962079335,0.17901689703186513,1.0
weather,0.03735293643555493,0.4451066637179941,0.04525437506960946,0.35137896675810865,0.0
highway,0.3593389905157872,0.23767953384043428,0.3635144573692667,0.12820121146414026,0.0
urban,0.20953462395012568,0.14510557339645025,0.4521905673327617,0.290644932445013,1.0
weather,0.7288705094885958,0.9319127325974559,0.11154877050438597,0.9502112058654302,0.9
highway,0.0789805993662317,0.346648734275746,0.7847234151793583,0.16529073049099602,1.0
urban,0.6693483507627961,0.8315739259104525,0.07515531124198438,0.011577468581440153,0.7
weather,0.5864595123747977,0.2612451324535824,0.39276212891477713,0.8978981047742521,1.0
highway,0.030970603422510123,0.13744782912854386,0.03279987427689601,0.0840670778390998,0.2
urban,0.23400528716036983,0.08438794789498705,0.12960766688599323,0.005678292153439035,0.3
weather,0.5162478232000605,0.1537493121029181,0.36869066778066456,0.757469050723103,0.1
highway,0.2705217801718466,0.4023629918707155,0.6154909596667192,0.15075612021728307,0.8
urban,0.21972275011039688,0.43867169680304885,0.3910009127969707,0.23518575542935227,0.7
weather,0.2976737155928457,0.6597636404530838,0.05479288892381114,0.6868664937349099,0.0
highway,0.2740117803855475,0.15742057770436768,0.116804107733952,0.05463192407398903,1.0
urban,0.2595504332730826,0.2923910238477404,0.3526533212679636,0.2206309781676559,0.3
weather,0.6872830044131277,0.09575419866335766,0.36902896196232005,0.5684722021568196,1.0
highway,0.062447531197507455,0.4105391809991205,0.09234583894543225,0.13480147129254225,0.2
urban,0.839408037609272,0.4481708470213185,0.31834645717897087,0.0663713459420051,0.3
weather,0.4015417380052825,0.3004887586326389,0.3213053602508513,0.2720025737309897,1.0
highway,0.8940913692578455,0.24893459025715958,0.8418087090288189,0.16027041165404973,0.0
urban,0.4544223191595411,0.7451448098278204,0.10678365016809616,0.003201686354650235,0.0
weather,0.5244363458577493,0.8060967479607475,0.14139099005135153,0.6422096370026974,0.1
highway,0.7938956551945168,0.43720727709823926,0.8510037667972491,0.15544084947017045,1.0
urban,0.8551094219974401,0.3464692870786672,0.48652267475708055,0.2939203004321579,1.0
weather,0.9421579170299933,0.8878593497355527,0.04090571239884642,0.7441266857143702,0.0
highway,0.7075228189780428,0.015587454555960611,0.8701966904922421,0.027730505822660748,0.0
urban,0.11279691886657695,0.7058824446817216,0.45581934486765174,0.19574541852184726,1.0
weather,0.397634985732753,0.33631272750495556,0.09379360271326798,0.48064802831240894,1.0
highway,0.8600735189897928,0.06131402498900329,0.4334636997331237,0.07934552009367718,0.0
urban,0.9656531747664123,0.014856122507503788,0.2405628459084228,0.10001035143496884,0.0
weather,0.20932181604701705,0.2408780637054827,0.051959521814724324,0.7154362032765404,0.1
highway,0.6858762750864646,0.41663564101792394,0.24995898123949556,0.12190570195081273,0.8
urban,0.5328764346967474,0.9310259929750676,0.47572131944366597,0.10843959854955462,1.0
weather,0.21380121066273283,0.10551364640120109,0.27322783007604967,0.6607273931091515,0.0
highway,0.415774313581574,0.4251884596498528,0.22970231536213437,0.04794181564848894,0.0
urban,0.4433203207726987,0.5858630505279215,0.4880391662362594,0.15969130915444987,0.0
weather,0.91344469847559,0.40922548019179594,0.2992934865974037,0.11346219170657401,1.0
highway,0.8162278518628002,0.4941310575715934,0.38885149647411643,0.009483127228016986,1.0
urban,0.9106430158345454,0.9623007491122398,0.2139573450938927,0.0592420751057049,0.3
weather,0.7704117870686438,0.499618411998762,0.12208581205154366,0.9737425820384935,0.0
highway,0.48272838747678337,0.16550812974744744,0.7403030598990841,0.06255214548436319,0.8
urban,0.17170998897368817,0.5298338889620703,0.14499369632207093,0.1886715434770845,0.7
weather,0.9849503163616441,0.028836326921705346,0.13525599539352337,0.10785326456230915,0.9
highway,0.9336153778350941,0.4336773195576789,0.23360903203623684,0.15567438090909824,0.2
urban,0.5611511466719561,0.4752970738232557,0.39530148238487767,0.04006292685166535,0.7
weather,0.39624734681640594,0.9638176611881805,0.21559234978004824,0.2878795033348446,0.1
highway,0.41549339669591434,0.20138806717416657,0.036207261487384956,0.11022826723894677,0.0
urban,0.022202812987850318,0.3037238516318258,0.4605347431497907,0.09628063149583212,0.0
weather,0.24160246204003988,0.6722006635651122,0.07870351106866225,0.8956529195831768,1.0
highway,0.795072881181164,0.09062512777577597,0.7120079611981627,0.07699174452751144,0.8
urban,0.6778949184960879,0.5720546391813814,0.2400450711200232,0.1474221790298005,0.0
weather,0.48094160808430353,0.3763118169549976,0.14527564948649002,0.05226866756159654,0.9
highway,0.10816938755075933,0.4933483980402119,0.6193482489588372,0.13017327905082815,0.2
urban,0.4863916280888938,0.29845066114776053,0.3190463628982262,0.08644564073322092,1.0
weather,0.19803094663109366,0.13411962270979016,0.02256054310431619,0.8682970181613279,1.0
highway,0.15294318647542615,0.03449500435522973,0.9958023677799186,0.05776199399081792,0.0
urban,0.5235415938570817,0.2047139475951013,0.16740917235672553,0.09909230626706353,0.7
weather,0.8733914579092193,0.39499027054903246,0.13400342798307832,0.20728252254973556,0.0
highway,0.3507372984043088,0.37886747225114686,0.5824009648679398,0.13779999699771367,1.0
urban,0.0658921650319727,0.19128915669651436,0.20370263580567438,0.28108477617260863,0.0
weather,0.40624909597690484,0.7710383702448548,0.17409228720376957,0.9468425516675159,0.0
highway,0.30541349854275135,0.07883051339845398,0.1740104480161242,0.15215186167739003,0.0
urban,0.8981238347128787,0.7316043405194683,0.1834990736341104,0.03183762556947073,0.7
weather,0.3133676944572782,0.2951088601842853,0.2933607397339623,0.8712769881211572,0.1
highway,0.16311467511667876,0.12460188529564364,0.34186560176235037,0.03365208886760083,0.0
urban,0.35954314452000347,0.1258023363460513,0.294665822473864,0.15754225553088888,0.7
weather,0.3132760111381787,0.5267592876922153,0.12970034954078824,0.11103492302385953,1.0
highway,0.5480214972291351,0.35136914964479343,0.7927034057807514,0.12582351572685335,0.2
urban,0.005314169154862047,0.32806968448565776,0.3301934191004443,0.2191241258645378,0.3
weather,0.3329502469623733,0.6694120642536434,0.08645432492436829,0.5908719229742585,0.9
highway,0.39075298456700414,0.3954248388165896,0.8030060304590013,0.14322975577513894,0.2
urban,0.6227412763774776,0.41283939775890643,0.42992724516756087,0.0755444106027395,1.0
weather,0.1300262556501326,0.3276549636836156,0.08407033409356934,0.4976879595477721,0.9
highway,0.7584036730342032,0.010993261019661804,0.8168779858937828,0.0027898037383822906,0.8
urban,0.6048017618439638,0.4801262290142092,0.40783277040731686,0.018816651424337638,0.3
weather,0.10796244811083555,0.06964586774826564,0.23557440902501914,0.5206553537341115,1.0
highway,0.16354568682413928,0.016824861699513305,0.14110964833264927,0.12175959203607872,0.2
urban,0.33555720169665715,0.9760201575244942,0.4367777881135444,0.0988134201102653,0.3
weather,0.7968481767721232,0.12756815136428423,0.36132045095550375,0.67227882947408,1.0
highway,0.5103927213487066,0.4847196878379392,0.6932095422188678,0.014183238287713907,0.0
urban,0.5208740366348857,0.8363842356312257,0.41509628153478567,0.2868398569027107,0.3
weather,0.028337450383384644,0.8285302595815085,0.3153100832683319,0.25903514410334716,1.0
highway,0.24026258449893145,0.0623487235618016,0.586208166190509,0.15285113480482826,0.8
urban,0.33774799673484723,0.4184494971754581,0.25426944574885396,0.14302616265249843,0.3
weather,0.6399563851145704,0.8602532863997043,0.3783138584963823,0.929858500500561,0.9
highway,0.8669410428305123,0.3733716538990799,0.8577655483724422,0.09899655894249221,0.8
urban,0.18465124589369764,0.34109431658740175,0.2717698232875379,0.2135046178065258,0.0
weather,0.8253084024229824,0.12594064104750058,0.3612390028197239,0.8642306022615571,0.9
highway,0.11099481392181065,0.08856072880120974,0.42866482438948483,0.025342547046847776,0.2
urban,0.78580848424435,0.46245681706514796,0.4704828939213969,0.14591163024754428,0.3
weather,0.607959350832342,0.5757852108894116,0.06544960008409353,0.12491981074063341,1.0
highway,0.4677582309575795,0.4840362514548392,0.7529861930391851,0.16223252077582645,1.0
urban,0.871985096244957,0.09805784856245758,0.2181507119165088,0.288690894952283,1.0
weather,0.8524388856418731,0.5484009367419117,0.07892558823042398,0.3172552164497,0.9
highway,0.8921529168699609,0.2352366598385784,0.52780736355883,0.19994152756436623,1.0
urban,0.13260399074681106,0.23339626945812697,0.22668530280207866,0.15513626643399914,0.3
weather,0.6508026901433797,0.9678623511632131,0.34518841093285774,0.4488316931806485,0.9
highway,0.15633143839283858,0.2185168627248854,0.3968893930890396,0.14870885392745892,0.8
urban,0.4688189580152413,0.2937618730273863,0.13867338086231462,0.15006944367774055,0.7
weather,0.42343880489979246,0.5149275088606721,0.06827097412089347,0.6629062523445658,1.0
highway,0.8296686802650951,0.28118919019220107,0.6708266807759353,0.14061878075188658,0.0
urban,0.5950463449237612,0.09019570020024437,0.3030075012397216,0.026889531991385374,0.7
weather,0.7462543451462883,0.1756001397085174,0.025814353537870496,0.5776614367196636,1.0
highway,0.44991278108550536,0.4291866898805312,0.956835667543063,0.09980723458081626,0.2
urban,0.8499875931690104,0.8462873364864602,0.1781833188775283,0.24974961029578985,0.3
weather,0.0037196608180591895,0.24150622685606127,0.2038892686414261,0.37995995225975254,0.0
highway,0.3440754933703557,0.498565947079183,0.7724109996272842,0.15225509127008252,0.2
urban,0.04795773243698764,0.7754095145924946,0.2853415875359893,0.2282114418131685,0.7
weather,0.378273893682873,0.47317265163095645,0.2521590925099308,0.9078726769352407,0.1
highway,0.1303407235690719,0.15463405574984768,0.11687876059093905,0.19717168808218752,1.0
urban,0.8715072134906348,0.0303795799544625,0.3563768773812921,0.013877456778385167,0.0
weather,0.8624341301411569,0.9614996792371473,0.09869896826695235,0.45009526859085935,1.0
highway,0.7277063700609671,0.33462854628982414,0.0718145837639157,0.14946316511457727,0.0
urban,0.6540230776587604,0.41621703103231444,0.08982964451495601,0.2067327244460472,0.3
weather,0.984957969625831,0.30972818372753186,0.0967842542697984,0.278465290915346,0.9
highway,0.11501093682809782,0.34741036493586036,0.4415472888798304,0.18899695711116862,1.0
urban,0.7389458465787275,0.1978244288413229,0.42168666033750274,0.06113281025731911,0.0
weather,0.9621859094918002,0.9014858511007491,0.10815329412426254,0.8035417768264277,0.9
highway,0.9533200804342553,0.05054429708710745,0.30884727478162,0.12227140261967649,0.8
urban,0.01526483964602976,0.22012924419752666,0.14096844217087923,0.13307991039545614,0.0
weather,0.9078158577774044,0.7212579079338247,0.2708425464785113,0.5225728202618095,0.1
highway,0.6536564764056204,0.47811058682181384,0.0030208713561612477,0.04958648996116144,0.0
urban,0.41951370933751697,0.31650177926262035,0.01779107289673132,0.041020620818770566,1.0
weather,0.5138758347782336,0.2315829912889994,0.07248721744544691,0.8103032991233325,1.0
highway,0.8986165409434708,0.47056779242522356,0.8674770234959726,0.05751000788508864,0.2
urban,0.994287985761059,0.5556171546824029,0.08507137008857896,0.09483146638226869,1.0
weather,0.5541287162104563,0.6087229421782163,0.37079538992711814,0.6651201781136157,0.9
highway,0.7333279087168623,0.00020514471958743563,0.5961826694023769,0.18318860079081048,0.0
urban,0.9229300781006066,0.8840752963101848,0.22604425516948623,0.2571578860760417,0.7
weather,0.31931688002137404,0.2522024021593309,0.3823675199848177,0.9232995082699295,1.0
highway,0.35647667084778745,0.08138805051268438,0.4891340317159072,0.15876865857357225,0.0
urban,0.42640605649197283,0.537416938599807,0.011252163714343233,0.1332339015526219,1.0
weather,0.39167559653554895,0.6219144212838782,0.3874554661201102,0.09490790976607799,0.9
highway,0.5570475861922342,0.39367442420485355,0.5413353827012672,0.06477911051607584,0.0
urban,0.28536138599785466,0.9558700432685195,0.3670542906154513,0.19850799050745097,1.0
weather,0.6741921166150008,0.80426115437845,0.2636622178400538,0.3980548406789377,0.1
highway,0.8158552557456904,0.40128226717431204,0.8457085817167271,0.023103580021396432,1.0
urban,0.9145844352217477,0.09103631494544173,0.32410458872427794,0.1239583436408393,0.3
weather,0.992830825444697,0.5630129431716631,0.14264871953042083,0.2882026938500388,0.9
highway,0.8282127578865942,0.08526519469688765,0.8974190500781737,0.13122921836948845,1.0
